wl,g198_w,g498_w,g170_w,g934_w,g63_w,g454_w,g241_w,g5_w,g546_w,g968_w,g608_y,g654_y,g668_y,g16_y,g942_y,g859_y,g630_y,g674_y,g947_y,g354_y,g518_y,g181_y,g843_y,g26_y,g435_y,g64_y,g398_y,g604_y,g477_y,g227_y,g720_y,g357_y,g162_y,g607_y,g597_y,g65_y,g856_w,g728_w,g414_w,g871_w,g874_w,g741_w,g614_y,g168_y,g661_y
613,54.05314353,45.85886123,50.33897421,53.06309066,54.98001464,60.2222146,62.77774905,48.18446147,54.51202421,54.81526996,37.93721067,53.23887391,47.55897488,51.00625582,36.30627899,44.50279215,41.87337797,44.1458538,48.91725543,40.99347105,46.40802783,32.48831877,43.94325639,46.179141,44.27516681,43.81048156,51.77518941,42.02524638,43.47417181,38.90462589,40.98551791,40.73367086,41.14566673,46.17051386,60.72872782,59.21683858,49.09331259,50.55760948,49.98787431,66.3009043,57.19257747,56.56963231,47.87903512,55.17730577,45.57193821
614,54.05215248,45.86186764,50.33677915,53.06602842,54.97789754,60.22171582,62.78437202,48.1890172,54.51015531,54.81323097,37.94112126,53.23912636,47.55466841,51.00575186,36.30370546,44.50051224,41.8727384,44.14674349,48.92314142,40.99730697,46.40985651,32.48785734,43.94655301,46.18100673,44.2778529,43.81120874,51.77448319,42.02511674,43.47373497,38.90425179,40.98413975,40.73552951,41.14788638,46.17120281,60.72614591,59.22137108,49.09423728,50.55710357,49.99465244,66.29747457,57.19560329,56.57246972,47.87701865,55.176651,45.57196883
615,54.05159982,45.86506269,50.33477375,53.06910417,54.97479743,60.2198966,62.79411701,48.19421103,54.50644084,54.81005502,37.94634635,53.23719836,47.54921203,51.00400501,36.30058382,44.49831574,41.87092147,44.14859233,48.92960864,41.00250139,46.41202215,32.4877315,43.95094115,46.18460246,44.28319597,43.81328369,51.7755686,42.0236883,43.47199682,38.90483667,40.98219878,40.73818614,41.15029075,46.17069808,60.71995787,59.22788901,49.09565259,50.55769126,50.00451321,66.29193157,57.19965601,56.57492071,47.87482111,55.17546343,45.5708096
616,54.051433,45.86840803,50.33294349,53.07230145,54.9709061,60.21702373,62.80644501,48.19986731,54.5012097,54.80593743,37.95262703,53.23348748,47.54278533,51.00121958,36.29706213,44.49619932,41.8681325,44.15122751,48.93644377,41.00882697,46.41444899,32.48788637,43.95627068,46.1896314,44.2907319,43.81646503,51.77809328,42.02119348,43.46921044,38.90619006,40.97976489,40.74148814,41.15286509,46.16921042,60.71081381,59.23601173,49.09753327,50.55924908,50.01686449,66.28464412,57.20461358,56.57700107,47.8725276,55.1738379,45.56870701
617,54.05159948,45.87186533,50.33127389,53.07560383,54.96641535,60.21336403,62.82081701,48.20581037,54.49479079,54.80107355,37.95970442,53.22839127,47.53556788,50.99759993,36.29328848,44.49415967,41.86457684,44.15447627,48.94343348,41.0160564,46.41706127,32.48826703,43.96239149,46.19579675,44.29999658,43.8205114,51.7817049,42.0178647,43.46562891,38.90812148,40.97690795,40.74528288,41.15559461,46.1669506,60.69936381,59.24535865,49.09985405,50.56165354,50.0311142,66.27598103,57.21035396,56.57872658,47.87022321,55.17186927,45.56590758
618,54.05204671,45.87539624,50.32975042,53.07899484,54.96151699,60.20918429,62.83669398,48.21186458,54.48751303,54.79565872,37.96731962,53.22230731,47.52773926,50.99335037,36.28941094,44.49219349,41.86045984,44.15816582,48.95036444,41.02396234,46.41978323,32.48881858,43.96915349,46.20280173,44.31052588,43.82518143,51.78605111,42.01393439,43.4615053,38.91044048,40.97369785,40.74941776,41.15846455,46.16412937,60.68625797,59.25554915,49.1025897,50.56478118,50.04667023,66.2663111,57.21675511,56.58011301,47.86799306,55.1696524,45.56265781
619,54.05272214,45.87896241,50.32835858,53.08245804,54.9564028,60.20475133,62.85353691,48.21785427,54.4797053,54.78988827,37.97521374,53.21563314,47.51947905,50.98867525,36.28557759,44.49029747,41.85598682,44.16212339,48.95702332,41.03231745,46.42253912,32.48948611,43.97640654,46.21034955,44.32185569,43.83023375,51.79077956,42.00963498,43.45709268,38.91295658,40.97020445,40.75374018,41.16146014,46.16095749,60.67214637,59.26620261,49.10571495,50.56850851,50.06294047,66.25600314,57.22369499,56.58117616,47.86592223,55.16728215,45.5592042
620,54.05357323,45.88252551,50.32708388,53.08597697,54.95126459,60.20033194,62.87080679,48.22360379,54.47169652,54.78395754,37.98312788,53.20876634,47.51096683,50.98377891,36.28193651,44.48846829,41.85136314,44.16617618,48.9631968,41.04089441,46.42525317,32.49021472,43.98400056,46.21814341,44.33352188,43.83542699,51.79553792,42.00519888,43.45264412,38.91547931,40.96649765,40.75809752,41.1645666,46.15764574,60.6576791,59.27693844,49.10920455,50.57271208,50.07933283,66.24542595,57.23105156,56.5819318,47.86409582,55.16485336,45.55579326
621,54.05454744,45.8860472,50.3259118,53.08953519,54.94629416,60.19619293,62.88796459,48.2289375,54.46381558,54.77806187,37.99080317,53.20210446,47.50238217,50.97886566,36.27863578,44.48670264,41.84679412,44.17015143,48.96867155,41.04946589,46.42784963,32.4909495,43.99178541,46.22588653,44.34506033,43.8405198,51.79997383,42.00085853,43.4484127,38.91781821,40.96264732,40.76233716,41.16776916,46.15440486,60.64350626,59.287376,49.11303324,50.5772684,50.0952552,66.23494835,57.23870277,56.58239573,47.86259894,55.16246089,45.55267149
622,54.05559222,45.88948913,50.32482784,53.09311625,54.9416833,60.19260112,62.90447129,48.23367973,54.4563914,54.77239659,37.99798069,53.19604506,47.49390466,50.97413985,36.27582348,44.4849972,41.84248513,44.17387636,48.97323425,41.05780455,46.43025274,32.49163554,43.999611,46.23328211,44.35600692,43.8452708,51.80373495,41.99684635,43.4446515,38.91978279,40.95872333,40.76630651,41.17105305,46.15144563,60.63027793,59.2971347,49.11717577,50.582054,50.11011548,66.22493913,57.24652659,56.58258371,47.86151669,55.16019959,45.55008541
623,54.05665502,45.89281296,50.3238175,53.0967037,54.93762381,60.18982329,62.9197879,48.23765483,54.44975286,54.76715704,38.00440157,53.1909857,47.48571386,50.96980582,36.27364768,44.48334868,41.83864148,44.17717817,48.97667156,41.06568307,46.43238675,32.49221795,44.00732722,46.24003337,44.36589754,43.84943862,51.80646894,41.99339477,43.44161358,38.9211826,40.95479558,40.76985295,41.1744035,46.1489788,60.61864421,59.30583392,49.12160689,50.5869454,50.12332158,66.21576712,57.25440097,56.58251154,47.86093415,55.15816432,45.54828151
624,54.0576833,45.89598035,50.32286626,53.10028109,54.9343075,60.18812626,62.93337537,48.24068716,54.44422887,54.76253856,38.0098069,53.18732395,47.47798937,50.96606789,36.27225647,44.48175375,41.83546854,44.1798841,48.97877016,41.07287411,46.43417589,32.49264181,44.01478395,46.2458435,44.37426805,43.85278189,51.80782346,41.99073621,43.43955202,38.92182717,40.95093393,40.77282387,41.17780574,46.14721514,60.60925518,59.31309304,49.12630135,50.59181913,50.13428137,66.20780112,57.26220387,56.582195,47.86093643,55.15644994,45.54750631
625,54.05862452,45.89895296,50.32195963,53.10383196,54.93192616,60.18777684,62.94469471,48.24260105,54.44014835,54.75873649,38.0139378,53.18545736,47.47091075,50.9631304,36.27179791,44.4802091,41.83317163,44.18182136,48.97931671,41.07915035,46.43554441,32.49285223,44.02183108,46.25041573,44.38065435,43.85505926,51.80744615,41.98910309,43.43871989,38.92152602,40.94720828,40.77506666,41.18124499,46.14636541,60.60276094,59.31853147,49.13123388,50.59655172,50.14240278,66.20140992,57.26981326,56.58164987,47.86160864,55.15515129,45.5480063
626,54.06006909,45.90229426,50.3215844,53.10769529,54.92999805,60.18920142,62.95539357,48.24352981,54.43684782,54.75459737,38.01764953,53.18459683,47.46383846,50.9600046,36.2725613,44.47859006,41.83156493,44.18390516,48.97751427,41.08524893,46.43698674,32.49261319,44.02963349,46.2547107,44.38665339,43.85683845,51.80575611,41.98849012,43.43890498,38.92089145,40.94344763,40.7764833,41.18497222,46.14598146,60.59763435,59.32261829,49.1374618,50.60279743,50.14891434,66.19549994,57.27782598,56.57974837,47.86286209,55.15465018,45.54937257
627,54.06250293,45.90646977,50.32212244,53.11215432,54.92795027,60.19242418,62.96730538,48.24377686,54.43348435,54.74902987,38.02188594,53.18371153,47.45611643,50.95574798,36.27458819,44.47681377,41.83029418,44.1870136,48.97300316,41.09196082,46.4389721,32.49180074,44.03923077,46.25978487,44.39397182,43.85880663,51.80346779,41.98867298,43.43967688,38.92060574,40.93944717,40.77716823,41.18916919,46.14546582,60.59200408,59.32610049,49.14580994,50.61192245,50.15541886,66.18880455,57.28680822,56.57561257,47.86451681,55.15514471,45.55102213
628,54.06571672,45.91129415,50.32340184,53.11710902,54.92583786,60.19710858,62.98016973,48.24342178,54.4301176,54.7423225,38.02652097,53.18283644,47.44789947,50.95063428,36.27765509,44.47493965,41.82931211,44.19091821,48.96622603,41.09913937,46.44138689,32.49052807,44.05028486,46.26548519,44.40231005,43.86090159,51.80067188,41.98955561,43.44096135,38.92058342,40.93522602,40.77725753,41.19371735,46.14480522,60.58600396,59.32901425,49.15590433,50.62337115,50.16188563,66.18143308,57.29659195,56.56963301,47.86652092,55.15645417,45.55294038
629,54.06950113,45.9165821,50.32525069,53.12245934,54.92371589,60.20291809,62.99372624,48.24254415,54.42680724,54.73476378,38.0314286,53.18200655,47.43934241,50.94493719,36.28153849,44.47302715,41.82857143,44.19539057,48.95762551,41.10663796,46.4441175,32.48890833,44.06245772,46.27165861,44.41136851,43.8630611,51.79745907,41.99104192,43.44268418,38.920739,40.93080327,40.77688727,41.19849818,46.1439864,60.57976783,59.33139575,49.167371,50.63658791,50.16828394,66.17349483,57.30700913,56.56220024,47.86882258,55.15839787,45.55511272
630,54.07364685,45.92214831,50.32749709,53.12810527,54.92163938,60.20951617,63.00771453,48.24122353,54.42361294,54.72664222,38.03648278,53.18125685,47.43060004,50.93893045,36.2860149,44.47113568,41.82802484,44.2002022,48.94764424,41.11430994,46.44705036,32.4870547,44.07541131,46.27815206,44.42084761,43.86522297,51.79392006,41.99303584,43.44477112,38.92098703,40.92619805,40.77619354,41.20339311,46.1429961,60.5734295,59.33328117,49.17983597,50.65101712,50.17458307,66.16509911,57.31789173,56.5537048,47.8713699,55.1607951,45.55752455
631,54.07794457,45.92780745,50.32996912,53.13394674,54.91966339,60.2165663,63.02187419,48.2395395,54.42059437,54.71824633,38.04155747,53.18062231,47.4218272,50.93288776,36.2908608,44.46932469,41.82762505,44.20512467,48.93672486,41.1220087,46.45007184,32.48508035,44.08880756,46.28481251,44.43044778,43.86732496,51.79014554,41.99544128,43.44714797,38.92124202,40.92142946,40.7753124,41.20828362,46.14182104,60.56712281,59.33470669,49.19292528,50.66610317,50.18075231,66.15635523,57.32907171,56.54453723,47.87411102,55.16346516,45.56016126
632,54.08218496,45.93337421,50.33249488,53.13988375,54.91784297,60.22373193,63.03594484,48.23757163,54.4178112,54.70986463,38.04652663,53.18013793,47.41317869,50.92708285,36.2958527,44.46765361,41.82732479,44.20992951,48.92531001,41.12958758,46.45306837,32.48309845,44.10230844,46.29148688,44.43986943,43.86930486,51.78622622,41.99816218,43.44974047,38.92141849,40.91651662,40.77437994,41.21305115,46.14044797,60.56098158,59.33570849,49.20626496,50.68129042,50.18676094,66.1473725,57.34038104,56.53508809,47.87699409,55.16622735,45.56300826
633,54.0861587,45.93866328,50.33490247,53.14581623,54.91623317,60.23067652,63.04966609,48.23539949,54.41532309,54.70178562,38.05126421,53.1798387,47.40480933,50.92178944,36.3007671,44.46618185,41.82707675,44.21438829,48.91384232,41.13689997,46.45592635,32.48122218,44.11557589,46.29802214,44.44881299,43.87110047,51.78225278,42.00110245,43.45247442,38.92143098,40.91147863,40.77353223,41.21757716,46.13886362,60.55513965,59.33632276,49.21948103,50.69602328,50.19257825,66.13826023,57.35165169,56.52574791,47.87996723,55.16890098,45.56605095
634,54.08965648,45.94348934,50.33701996,53.15164417,54.91488903,60.23706355,63.06277754,48.23310265,54.41318972,54.69429784,38.05564419,53.17975958,47.39687393,50.91728124,36.30538049,44.46496887,41.82683366,44.21827254,48.90276443,41.14379923,46.45853217,32.47956471,44.12827187,46.30426522,44.45697887,43.87264956,51.77831593,42.00416601,43.45527557,38.92119401,40.9063346,40.77290534,41.22174312,46.13705473,60.54973083,59.33658567,49.23219952,50.70974611,50.19817353,66.12912773,57.36271562,56.51690723,47.88297858,55.17130533,45.56927472
635,54.09246897,45.94766707,50.33867547,53.15726752,54.9138656,60.24255649,63.07501882,48.23076068,54.41147074,54.68768978,38.05954051,53.17993558,47.38952731,50.91383198,36.30946938,44.46407408,41.82654822,44.22135382,48.89251898,41.15013871,46.46077224,32.4782392,44.14005832,46.31006307,44.4640675,43.87388992,51.77450635,42.0072568,43.45806971,38.92062209,40.90110365,40.77263537,41.22543046,46.13500804,60.54488897,59.33653342,49.24404647,50.72190331,50.20351606,66.12008431,57.37340479,56.50895661,47.88597627,55.17325971,45.57266498
636,54.09438686,45.95101117,50.33969707,53.16258625,54.91321792,60.24681878,63.08612952,48.22845316,54.41022584,54.68224996,38.06282715,53.18040168,47.38292428,50.91171536,36.31281025,44.46355691,41.82617315,44.22340368,48.8835486,41.15577181,46.46253297,32.47735883,44.1505972,46.31526263,44.46977929,43.87475934,51.77091474,42.01027872,43.46078261,38.91962977,40.89580489,40.77285838,41.22852066,46.13271027,60.54074788,59.33620217,49.25464789,50.73193925,50.20857512,66.11123928,57.38355117,56.50228658,47.88890844,55.17458343,45.57620712
637,54.09520083,45.9533363,50.33991287,53.16750032,54.91300105,60.24951391,63.09584925,48.22625966,54.40951467,54.67826689,38.06537805,53.18119286,47.37721966,50.91120511,36.31517962,44.46347681,41.82566115,44.22419366,48.87629593,41.16055186,46.46370075,32.47703678,44.15955046,46.31971086,44.47381466,43.87519559,51.7676318,42.0131357,43.46334003,38.91813156,40.89045743,40.77371045,41.23089517,46.13014818,60.53744139,59.33562812,49.26362983,50.73929832,50.21332,66.10270195,57.39298672,56.4972877,47.89172323,55.17509577,45.57988655
638,54.09470157,45.95445717,50.33915094,53.17190969,54.91327004,60.25030533,63.10391763,48.22425974,54.40939691,54.67602909,38.06706717,53.18234411,47.37256825,50.91257495,36.31635398,44.46389319,41.82496494,44.22349532,48.87120361,41.16433226,46.464162,32.47738621,44.16658006,46.32325469,44.47587404,43.87513647,51.76474822,42.01573167,43.46566775,38.91604198,40.88508038,40.77532765,41.23243544,46.12730848,60.53510333,59.33484744,49.2706183,50.7434249,50.21771999,66.09458162,57.40154341,56.4943505,47.89436876,55.17461603,45.58368866
639,54.09268834,45.95405922,50.33767102,53.17612313,54.91447851,60.24921876,63.11044982,48.22210768,54.40983024,54.6751912,38.06761959,53.1838355,47.3683245,50.91603387,36.31717057,44.4646308,41.82415761,44.22117253,48.86661326,41.16755905,46.46348801,32.4785873,44.17248232,46.32626644,44.47616132,43.87470812,51.76174646,42.01827205,43.46782165,38.91297488,40.87878215,40.77775742,41.23364758,46.12431916,60.53451336,59.33271222,49.27680205,50.74564287,50.22213511,66.08647871,57.41006971,56.4933022,47.89744288,55.17247838,45.58815214
640,54.08928471,45.9521225,50.33585194,53.18048223,54.91688346,60.24667216,63.11584319,48.21944401,54.41068543,54.67515815,38.06697671,53.18560104,47.36381305,50.92137853,36.31852069,44.46548802,41.82332991,44.21741471,48.86079283,41.17074013,46.46149063,32.48064643,44.17823704,46.32919103,44.47519634,43.87407623,51.75812925,42.02099725,43.46991219,38.90874234,40.87088706,40.78085673,41.23505575,46.12131346,60.53608016,59.32835017,49.28350434,50.7476084,50.22685183,66.07799707,57.41939149,56.49357433,47.90146258,55.16840222,45.59367742
641,54.08476773,45.94890362,50.33370053,53.18493622,54.92024496,60.2429174,63.1202607,48.21632772,54.41189178,54.6758439,38.06533702,53.18760659,47.35914404,50.92826417,36.32026197,44.46648472,41.82246103,44.21248166,48.85407451,41.1738216,46.45841704,32.48341605,44.18378137,46.33198434,44.47315343,43.87323785,51.75401768,42.02386362,43.47194698,38.90355627,40.86173806,40.78447601,41.23656848,46.11828604,60.53938108,59.32221088,49.29055298,50.74926428,50.23172913,66.06925123,57.42930678,56.49496385,47.90625476,55.16278474,45.60004249
642,54.07941447,45.94465916,50.33122361,53.18943431,54.92432306,60.23820636,63.12386528,48.2128178,54.4133786,54.67716242,38.06289901,53.18981804,47.35442761,50.936346,36.32225204,44.46764081,41.8215302,44.20663322,48.84679045,41.17674954,46.45451443,32.48674864,44.18905245,46.33460226,44.47020691,43.87219004,51.74953285,42.02682754,43.47393365,38.89762859,40.85167812,40.78846567,41.23809429,46.11523157,60.54399349,59.31474396,49.2977758,50.7505533,50.23662598,66.06035569,57.43961367,56.49726775,47.91164631,55.15602313,45.60702534
643,54.07350202,45.93964574,50.328428,53.19392574,54.92887784,60.23279089,63.12681987,48.20897325,54.41507519,54.67902766,38.05986114,53.19220124,47.3497739,50.94527926,36.32434852,44.46897619,41.82051662,44.20012918,48.83927282,41.17947006,46.45003,32.49049663,44.19398742,46.33700067,44.46653111,43.87092984,51.74479583,42.02984536,43.47587983,38.89117119,40.8410502,40.79267615,41.23954172,46.11214472,60.54949476,59.30639899,49.30500061,50.75141827,50.24140138,66.05142497,57.4501102,56.50028302,47.91746412,55.14851457,45.61440398
644,54.06730743,45.93411994,50.32532051,53.19835973,54.93366937,60.22692286,63.12928741,48.20485304,54.41691086,54.6813536,38.05642192,53.19472206,47.34529307,50.95471917,36.32640902,44.47051074,41.81939951,44.19322938,48.83185378,41.18192926,46.44521092,32.4945125,44.19852341,46.33913545,44.46230036,43.86945431,51.73992774,42.03287346,43.47779315,38.88439598,40.83019726,40.79695786,41.24081931,46.10902014,60.55546223,59.29762558,49.31205522,50.75180196,50.24591428,66.04257358,57.46059444,56.50380663,47.92353509,55.14065625,45.62195639
645,54.06110778,45.92833836,50.32190798,53.2026855,54.9384577,60.22085414,63.13143085,48.20051618,54.4188149,54.68405419,38.05277981,53.19734639,47.34109524,50.96432096,36.32829117,44.47226437,41.81815806,44.18619363,48.82486549,41.18407323,46.4403044,32.49864871,44.20259758,46.34096249,44.45768898,43.86776052,51.73504965,42.0358682,43.47968122,38.87751487,40.81946227,40.80116121,41.24183557,46.10585251,60.56147328,59.28887332,49.31876747,50.7516472,50.25002367,66.03391603,57.47086444,56.50763557,47.92968611,55.13284536,45.62946057
646,54.05518014,45.92255761,50.31819721,53.20685228,54.9430029,60.21483659,63.13341313,48.19602164,54.42071662,54.68704339,38.04913331,53.20004008,47.33729056,50.97373985,36.32985259,44.47425695,41.81677149,44.17928175,48.81864013,41.18584806,46.43555762,32.5027577,44.20614706,46.34243767,44.45287129,43.86584551,51.73028266,42.03878594,43.48155167,38.87073977,40.80918818,40.80513665,41.24249905,46.10263648,60.56710527,59.28059181,49.32496516,50.75089675,50.25358852,66.02556683,57.48071826,56.51156681,47.93574408,55.12547908,45.63669452
647,54.04980158,45.91703427,50.31419502,53.21080928,54.94706505,60.20912209,63.13539717,48.19142842,54.42254533,54.69023517,38.04568089,53.202769,47.33398918,50.98263106,36.3309509,44.4765084,41.815219,44.17275356,48.81350986,41.18719986,46.43121778,32.50669195,44.209109,46.34351688,44.44802162,43.86370633,51.72574787,42.04158305,43.48341213,38.86428259,40.79971797,40.80873457,41.24271827,46.09936672,60.57193556,59.27323065,49.33047612,50.74949343,50.25646782,66.0176405,57.48995396,56.51539734,47.94153588,55.1189546,45.64343624
648,54.04524917,45.91202495,50.30990823,53.21450574,54.95040421,60.20396248,63.13754594,48.18679551,54.42423033,54.69354349,38.04262104,53.20549903,47.33130123,50.99064983,36.33144373,44.4790386,41.81347981,44.16686888,48.80980684,41.18807471,46.42753205,32.51030391,44.21142053,46.344156,44.44331429,43.86134006,51.72156636,42.04421589,43.48527023,38.85835523,40.79139458,40.81180541,41.24240177,46.0960379,60.57554151,59.26723943,49.33512816,50.74738003,50.25852054,66.01025154,57.4983696,56.51892414,47.94688841,55.11366912,45.64946371
649,54.04179998,45.90778624,50.30534367,53.21789087,54.95278044,60.19960965,63.14002236,48.1821819,54.42570091,54.6968823,38.04015225,53.20819604,47.32933686,50.99745138,36.33118869,44.48186744,41.81153313,44.16188752,48.80786324,41.18841873,46.42474764,32.51344604,44.2130188,46.3443109,44.43892364,43.85874373,51.71785923,42.04664083,43.48713358,38.85316959,40.78456099,40.81419959,41.24145807,46.09264467,60.57750049,59.26306776,49.3387491,50.74449934,50.25960565,66.00351447,57.50576323,56.52194419,47.95162857,55.1100198,45.65455494
650,54.03973108,45.90457474,50.30050815,53.22091391,54.95395381,60.19631545,63.14298939,48.17764657,54.42688639,54.70016558,38.03847299,53.21082589,47.3282062,51.00269093,36.3300434,44.48501482,41.80935816,44.15806931,48.80801122,41.18817799,46.42311173,32.51597079,44.21384095,46.34393749,44.43502399,43.8559144,51.71474757,42.04881424,43.48900981,38.8489376,40.77956015,40.81576752,41.23979571,46.08918171,60.57738985,59.26116522,49.34116676,50.74079415,50.25958214,65.9975438,57.51193292,56.52425447,47.95558324,55.10840385,45.65848791
651,54.03833805,45.90191666,50.29465544,53.22382503,54.95404603,60.19353307,63.14530448,48.17266145,54.42849792,54.70427707,38.03678553,53.21416731,47.32777554,51.00765511,36.32728717,44.48865289,41.80681436,44.15448752,48.81070459,41.1873125,46.42262384,32.5184012,44.21368958,46.34268663,44.43060281,43.85220346,51.71171845,42.0505326,43.49131108,38.84515917,40.77562131,40.81712037,41.23735497,46.08524519,60.57563489,59.26150054,49.3422358,50.73470563,50.25812397,65.99192815,57.51799176,56.52650716,47.95927206,55.10809149,45.66235349
652,54.03677197,45.89919172,50.28723801,53.2268567,54.95343778,60.19058551,63.1459453,48.16678534,54.43116054,54.70997128,38.0342701,53.21884582,47.3278259,51.01370353,36.32253672,44.49287402,41.80383499,44.15013851,48.8158856,41.18586074,46.42300661,32.52127849,44.21250657,46.3403517,44.4246973,43.84713476,51.70825205,42.05170142,43.49435395,38.84122062,40.77178936,40.81889487,41.23420301,46.08053959,60.57304611,59.2635438,49.34203229,50.72511631,50.25513914,65.98624455,57.52499183,56.52938839,47.9632612,55.1080966,45.66722549
653,54.03509317,45.89643681,50.27856076,53.22993154,54.95227759,60.18752935,63.14525505,48.16020754,54.43467441,54.71696831,38.03109216,53.22459748,47.32833953,51.02060093,36.31615579,44.49757846,41.80051001,44.1451667,48.82311908,41.18388655,46.4240919,32.52448247,44.21043795,46.33710231,44.4175564,43.84096412,51.70445908,42.05244055,43.49800267,38.8371634,40.76813077,40.82097985,41.23043865,46.07522203,60.56977863,59.26699662,49.34071611,50.71263106,50.25083769,65.98059014,57.53263975,56.53274612,47.96744733,55.10843178,45.67285636
654,54.03336196,45.89368883,50.26892859,53.23297217,54.95071397,60.18442116,63.14357693,48.15311736,54.43883968,54.72498828,38.02741713,53.23115836,47.32929865,51.02811203,36.30850813,44.50266649,41.79692935,44.13971651,48.83196986,41.18145378,46.42571155,32.52789294,44.20762975,46.33310809,44.40942904,43.83394733,51.70045028,42.05286984,43.50212149,38.83302895,40.764712,40.82326412,41.22616072,46.06944961,60.56598761,59.27156062,49.33844716,50.69785473,50.24542962,65.97506205,57.54064208,56.53642829,47.97172716,55.10910966,45.67899855
655,54.03163866,45.89098466,50.25864639,53.23590122,54.94889546,60.18131753,63.14125414,48.14570409,54.4434565,54.73375129,38.02341046,53.23826452,47.33068553,51.03600158,36.29995748,44.50803835,41.79318297,44.13393237,48.84200277,41.17862627,46.42769743,32.53138971,44.20422802,46.32853864,44.40056415,43.82634018,51.69633637,42.05310916,43.50657466,38.82885872,40.76159952,40.82563649,41.22146805,46.06337946,60.56182817,59.27693742,49.33538533,50.68139219,50.23912496,65.96975744,57.54870544,56.54028283,47.97599737,55.11014287,45.68540449
656,54.02998361,45.88836119,50.24801906,53.2386413,54.94697057,60.17827502,63.13862989,48.13815705,54.44832502,54.74297745,38.01923759,53.24565203,47.33248241,51.04403431,36.2908676,44.51359431,41.78936079,44.12795868,48.85278264,41.17546785,46.4298814,32.53485257,44.2003788,46.32356358,44.39121065,43.81839847,51.69222807,42.05327835,43.51122643,38.82469418,40.75885978,40.82798578,41.21645948,46.05716869,60.55745547,59.28282866,49.33169054,50.66384831,50.23213374,65.96477344,57.55653639,56.5441577,47.98015463,55.11154402,45.69182662
657,54.02845713,45.88585532,50.23735149,53.24111504,54.94508782,60.17535024,63.13604739,48.13066554,54.45324541,54.75238687,38.01506395,53.25305694,47.33467153,51.05197495,36.28160222,44.51923461,41.78555277,44.12193989,48.8638743,41.17204238,46.4320953,32.53816133,44.19622812,46.31835252,44.38161748,43.81037801,51.68823612,42.05349728,43.51594106,38.82057676,40.75655926,40.83020081,41.21123383,46.05097441,60.55302464,59.28893595,49.32752266,50.64582796,50.22466597,65.96020718,57.56384155,56.54790084,47.98409564,55.11332574,45.6980174
658,54.02711953,45.88350393,50.22694859,53.24324506,54.94339574,60.17259974,63.13384983,48.12341886,54.4580178,54.76169965,38.01105499,53.26021533,47.33723513,51.05958823,36.2725251,44.52485953,41.78184884,44.11602039,48.87484258,41.1684137,46.434171,32.54119578,44.19192201,46.31307508,44.37203357,43.80253458,51.68447124,42.05388581,43.52058279,38.81654793,40.75476441,40.83217039,41.20588994,46.04495374,60.54869083,59.29496093,49.3230416,50.62793599,50.21693168,65.95615582,57.57032748,56.5513602,47.98771709,55.11550064,45.70372926
659,54.02603115,45.88134391,50.21711525,53.24495399,54.94204286,60.17008012,63.13238042,48.11660631,54.46244235,54.7706359,38.00737615,53.26686326,47.34015547,51.06663889,36.26399998,44.5303693,41.77833895,44.11034463,48.8852523,41.16464564,46.43594034,32.54383574,44.18760652,46.30790087,44.36270784,43.79512399,51.68104416,42.05456378,43.52501587,38.81264913,40.7535417,40.83378333,41.20052663,46.0392638,60.54460918,59.30060521,49.31840726,50.61077727,50.20914089,65.95271649,57.57570079,56.55438371,47.99091566,55.11808136,45.70871464
660,54.0252523,45.87941216,50.20815637,53.24616445,54.94117769,60.16784795,63.13198236,48.1104172,54.46631922,54.77891573,38.00419286,53.27273679,47.34341478,51.07289166,36.2563906,44.5356642,41.77511304,44.10505701,48.89466831,41.16080206,46.4372352,32.545961,44.18342769,46.30299952,44.35388923,43.78840203,51.67806559,42.05565107,43.52910455,38.80892181,40.75295759,40.83492846,41.19524274,46.0340617,60.54093482,59.30557043,49.31377953,50.59495668,50.20150362,65.94998632,57.57966806,56.55681932,47.99358804,55.12108051,45.712726
661,54.0248433,45.87774556,50.20037683,53.24679906,54.94094875,60.16595981,63.13299887,48.10504084,54.46944856,54.78625925,38.00167057,53.27757199,47.34699531,51.07811126,36.25006071,44.54064448,41.77226106,44.10030196,48.90265542,41.15694679,46.43788741,32.54745136,44.17953155,46.29854062,44.34582667,43.7826245,51.67564628,42.05726751,43.53271308,38.80540743,40.75307854,40.83549457,41.19013709,46.02950455,60.5378229,59.30955819,49.30931832,50.58107906,50.19422989,65.94806247,57.58193589,56.55851497,47.99563092,55.12451072,45.71551576
662,54.02486449,45.87638101,50.19408155,53.24678044,54.94150458,60.16447228,63.13577313,48.10066652,54.47163051,54.79238656,37.99997472,53.28110492,47.35087931,51.08206245,36.24537406,44.5452104,41.76987294,44.0962239,48.90877847,41.15314368,46.43772885,32.54818663,44.17606413,46.29469381,44.33876908,43.7780472,51.67389694,42.05953298,43.53570572,38.80214743,40.75397101,40.8353705,41.18530852,46.02574947,60.53542855,59.31227014,49.3051835,50.56974929,50.18752973,65.94704207,57.58221085,56.55931862,47.99694098,55.1283846,45.71683639
